workload,load,wan_gbps,deadline_s,policy,central_shed_mw,median_shed_fraction,p05_shed_mw,median_shed_mw,p95_shed_mw,action_counts_mean,action_fractions_mean,serving_ceiling,resource_utilization_mean,workload_central_range_mw,timing_network_range_fraction
measured_pack,0.25,reference,10,greedy,9.069256147335023,0.7585960586352173,8.996733953144924,9.068809098381593,9.144542391004823,"[71473.66971001778, 0.0, 333330.0, 9.20171368783211]","[0.13401447085099186, 0.0, 0.625, 1.7253385698542192e-05]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.3573719222693116, 0.35750994935489994, 0.3573719222693116, 0.3573719222693116, 1.0, 0.14294876890772468, 0.6666850702780784, 0.015492210744175075, 0.029662679895219903, 1.0, 1.0, 1.0]","[9.069256147335023, 9.069256147335023]","[0.757190502387053, 0.7636987958092785]"
measured_pack,0.25,reference,10,isolated_fastest,0.0028977626263279794,0.00024187829748762436,0.0027130843095545865,0.002904426221453089,0.0029536587399494516,"[0.0, 26.63828975107739, 0.0, 102.16923718640689]","[0.0, 4.994729275619767e-05, 0.0, 0.00019156923541686704]",1.0,"[0.001932132225384518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.327711227327752e-05, 0.00020434051777799156, 9.11677648925089e-07, 3.4966738037980053e-06, 1.0, 1.0, 1.0]","[0.0028977626263279794, 0.0028977626263279794]","[0.0002273172263818132, 0.0002458722086859207]"
measured_pack,0.25,reference,10,kv_only,0.0028977626263279794,0.00024187829748762436,0.0027130843095545865,0.002904426221453089,0.0029536587399494516,"[0.0, 26.63828975107739, 0.0, 102.16923718640689]","[0.0, 4.994729275619767e-05, 0.0, 0.00019156923541686704]",1.0,"[0.001932132225384518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.327711227327752e-05, 0.00020434051777799156, 9.11677648925089e-07, 3.4966738037980053e-06, 1.0, 1.0, 1.0]","[0.0028977626263279794, 0.0028977626263279794]","[0.0002273172263818132, 0.0002458722086859207]"
measured_pack,0.25,reference,10,queue_haul,11.750541062444112,0.982912884193602,11.473472237817228,11.751970316719783,11.881722181378409,"[230834.47271056232, 0.0, 293040.3115798448, 0.0]","[0.43281896452194957, 0.0, 0.5494560787729967, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8582003463595709, 1.0, 1.0, 0.46167356215674626, 0.5860864840245299, 0.017913417308752067, 0.05283304907042435, 1.0, 1.0, 1.0]","[11.750541062444112, 11.750541062444112]","[0.9613110351508128, 0.9890789651553729]"
measured_pack,0.25,reference,10,replay_only,11.750541062444112,0.9829128841936021,11.473472237817226,11.751970316719783,11.88172218137841,"[230834.47271056235, 0.0, 293040.3115798448, 0.0]","[0.43281896452194957, 0.0, 0.5494560787729967, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8582003463595709, 1.0, 1.0, 0.46167356215674626, 0.5860864840245299, 0.017913417308752067, 0.05283304907042434, 1.0, 1.0, 1.0]","[11.750541062444112, 11.750541062444112]","[0.9613110351508126, 0.9890789651553729]"
measured_pack,0.25,reference,30,greedy,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33333.0, 0.0, 499995.0, 0.0]","[0.0625, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1875, 0.9375, 0.06666666666666667, 1.0, 0.004563198516960482, 0.06844797775440724, 0.0717151538967061, 0.3097950185385068, 0.2604303984293603]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,30,isolated_fastest,0.009018875267773323,0.0007525914468899556,0.008441617405408573,0.009039614762693394,0.009190151939247278,"[0.0, 82.89265972137437, 0.0, 317.92941780129945]","[0.0, 0.00015542529123048924, 0.0, 0.0005961236196136327]",1.0,"[0.006012391286752974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00016578697731252183, 0.0006358651942545415, 2.836945833764478e-06, 1.0880921667784172e-05, 1.0, 1.0, 1.0]","[0.009018875267773323, 0.009018875267773323]","[0.0007072854492638121, 0.0007650182889782982]"
measured_pack,0.25,reference,30,kv_only,0.009018875267773323,0.0007525914468899556,0.008441617405408573,0.009039614762693394,0.009190151939247278,"[0.0, 82.89265972137437, 0.0, 317.92941780129945]","[0.0, 0.00015542529123048924, 0.0, 0.0005961236196136327]",1.0,"[0.006012391286752974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00016578697731252183, 0.0006358651942545415, 2.836945833764478e-06, 1.0880921667784172e-05, 1.0, 1.0, 1.0]","[0.009018875267773323, 0.009018875267773323]","[0.0007072854492638121, 0.0007650182889782982]"
measured_pack,0.25,reference,30,queue_haul,11.935234089991738,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[394132.04379062157, 0.0, 139195.95620937852, 0.0]","[0.7390049721571369, 0.0, 0.26099502784286316, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.788271970300946, 0.2783946963657207, 0.05852498826201193, 0.014486188009355774, 1.0, 0.06328943508997364, 0.25717869835111445]","[11.935234089991738, 11.935234089991738]","[0.9999999999999999, 1.0]"
measured_pack,0.25,reference,30,replay_only,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[326884.1477263209, 0.0, 206443.85227367913, 0.0]","[0.6129139061259128, 0.0, 0.3870860938740871, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6537748332009737, 0.412891833465693, 0.06016924759227245, 0.012841928679095274, 0.9984947745880903, 0.05082558167940762, 0.24694773060427078]","[11.93523408999174, 11.93523408999174]","[0.9999999999999998, 1.0]"
measured_pack,0.25,reference,60,greedy,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33333.0, 0.0, 499995.0, 0.0]","[0.0625, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0625, 0.9375, 0.06666666666666667, 1.0, 0.004563198516960482, 0.06844797775440724, 0.03548061082624143, 0.13888079828511124, 0.11743977195577247]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,60,isolated_fastest,0.01820054422994134,0.0015186611709934526,0.017034417049189555,0.018242397574553856,0.01854489173819402,"[0.0, 167.27421467681984, 0.0, 641.5696887236383]","[0.0, 0.0003136422889419266, 0.0, 0.0012029551959087809]",1.0,"[0.01213277987880566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00033455177487138834, 0.0012831522089693664, 5.724848111023562e-06, 2.1957293463763422e-05, 1.0, 1.0, 1.0]","[0.01820054422994134, 0.01820054422994134]","[0.0014272377835868107, 0.0015437374094168647]"
measured_pack,0.25,reference,60,kv_only,0.01820054422994134,0.0015186611709934526,0.017034417049189555,0.018242397574553856,0.01854489173819402,"[0.0, 167.27421467681984, 0.0, 641.5696887236383]","[0.0, 0.0003136422889419266, 0.0, 0.0012029551959087809]",1.0,"[0.01213277987880566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00033455177487138834, 0.0012831522089693664, 5.724848111023562e-06, 2.1957293463763422e-05, 1.0, 1.0, 1.0]","[0.01820054422994134, 0.01820054422994134]","[0.0014272377835868107, 0.0015437374094168647]"
measured_pack,0.25,reference,60,queue_haul,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33332.99999999997, 0.0, 499995.0, 0.0]","[0.06249999999999995, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.07142857142857137, 1.0, 0.06666666666666661, 1.0000000000000002, 0.005052112643777673, 0.06795906362759004, 0.039051541676814634, 0.13786158668424436, 0.11737050595972416]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,60,replay_only,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[333330.0, 0.0, 199998.0, 0.0]","[0.625, 0.0, 0.375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.4, 0.06160317997896651, 0.011407996292401206, 0.46955236120067445, 0.021554438603638645, 0.11422534218588162]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,120,greedy,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33333.0, 0.0, 499995.0, 0.0]","[0.0625, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0625, 0.9375, 0.06666666666666667, 1.0, 0.004563198516960482, 0.06844797775440724, 0.016868213702947665, 0.06602675604347509, 0.055833262915826125]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,120,isolated_fastest,0.03656388215427737,0.0030508006192004468,0.03422001633675152,0.03664796319827477,0.0372543713360875,"[0.0, 336.03732458771077, 0.0, 1288.8502305683162]","[0.0, 0.0006300762843648014, 0.0, 0.002416618348499078]",1.0,"[0.024373557062911035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006720813699891215, 0.0025777262383990156, 1.1500652665541729e-05, 4.411003705572192e-05, 1.0, 1.0, 1.0]","[0.03656388215427737, 0.03656388215427737]","[0.002867142452232808, 0.0031011756502939973]"
measured_pack,0.25,reference,120,kv_only,0.03656388215427737,0.0030508006192004468,0.03422001633675152,0.03664796319827477,0.0372543713360875,"[0.0, 336.03732458771077, 0.0, 1288.8502305683162]","[0.0, 0.0006300762843648014, 0.0, 0.002416618348499078]",1.0,"[0.024373557062911035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006720813699891215, 0.0025777262383990156, 1.1500652665541729e-05, 4.411003705572192e-05, 1.0, 1.0, 1.0]","[0.03656388215427737, 0.03656388215427737]","[0.002867142452232808, 0.0031011756502939973]"
measured_pack,0.25,reference,120,queue_haul,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33332.99999999999, 0.0, 499995.0, 0.0]","[0.062499999999999986, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.07142857142857141, 1.0, 0.06666666666666665, 1.0000000000000002, 0.005052112643777675, 0.06795906362759004, 0.018623248464864805, 0.06554870979028396, 0.055817353934022595]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,120,replay_only,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[495828.375, 0.0, 37499.625, 0.0]","[0.9296875, 0.0, 0.0703125, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9453125, 0.1796875, 0.9916666666666667, 0.075, 0.06873317766171727, 0.004277998609650452, 0.25395327171469984, 0.004089710250083457, 0.05580367576317733]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,300,greedy,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33333.0, 0.0, 499995.0, 0.0]","[0.0625, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0625, 0.9375, 0.06666666666666667, 1.0, 0.004563198516960482, 0.06844797775440724, 0.006553974414313854, 0.02565402235737109, 0.021693446089521454]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,300,isolated_fastest,0.09165389592728548,0.007647218963821429,0.08577681419943742,0.09186466006943755,0.09338281012976796,"[0.0, 842.3266543203836, 0.0, 3230.6918561023494]","[0.0, 0.0015793782706334256, 0.0, 0.006057607806269968]",1.0,"[0.06109588861522715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001684670155342321, 0.0064614483266879665, 2.8828066329096237e-05, 0.00011056826783159742, 1.0, 1.0, 1.0]","[0.09165389592728548, 0.09165389592728548]","[0.007186856458170799, 0.007773490372925396]"
measured_pack,0.25,reference,300,kv_only,0.09165389592728548,0.007647218963821429,0.08577681419943742,0.09186466006943755,0.09338281012976796,"[0.0, 842.3266543203836, 0.0, 3230.6918561023494]","[0.0, 0.0015793782706334256, 0.0, 0.006057607806269968]",1.0,"[0.06109588861522715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001684670155342321, 0.0064614483266879665, 2.8828066329096237e-05, 0.00011056826783159742, 1.0, 1.0, 1.0]","[0.09165389592728548, 0.09165389592728548]","[0.007186856458170799, 0.007773490372925396]"
measured_pack,0.25,reference,300,queue_haul,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33332.999999999956, 0.0, 499995.0, 0.0]","[0.06249999999999992, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.07142857142857134, 1.0, 0.06666666666666657, 1.0000000000000002, 0.00505211264377767, 0.06795906362759006, 0.007248281005075921, 0.02546978429329818, 0.021691021903535595]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,300,replay_only,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[466662.0, 0.0, 66666.0, 0.0]","[0.875, 0.0, 0.125, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333335, 0.13333333333333333, 0.07072957701288747, 0.002281599258480241, 0.10147593407106303, 0.0008412034172952799, 0.02165950748571944]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,600,greedy,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33333.0, 0.0, 499995.0, 0.0]","[0.0625, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0625, 0.9375, 0.06666666666666667, 1.0, 0.004563198516960482, 0.06844797775440724, 0.0032459878200558736, 0.012705669919129001, 0.010744115195954073]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,600,isolated_fastest,0.18347058554896561,0.0153079162048564,0.17170481063724724,0.18389248818804216,0.18693020811923536,"[0.0, 1686.1422038748383, 0.0, 6467.094565325739]","[0.0, 0.003161548247747799, 0.0, 0.012125923569221451]",1.0,"[0.12229977453575401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033723181309309866, 0.012934318473836217, 5.770708910168707e-05, 0.00022133198579138996, 1.0, 1.0, 1.0]","[0.18347058554896561, 0.18347058554896561]","[0.014386379801400785, 0.01556068157731106]"
measured_pack,0.25,reference,600,kv_only,0.18347058554896561,0.0153079162048564,0.17170481063724724,0.18389248818804216,0.18693020811923536,"[0.0, 1686.1422038748383, 0.0, 6467.094565325739]","[0.0, 0.003161548247747799, 0.0, 0.012125923569221451]",1.0,"[0.12229977453575401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033723181309309866, 0.012934318473836217, 5.770708910168707e-05, 0.00022133198579138996, 1.0, 1.0, 1.0]","[0.18347058554896561, 0.18347058554896561]","[0.014386379801400785, 0.01556068157731106]"
measured_pack,0.25,reference,600,queue_haul,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[466662.0, 0.0, 66666.0, 0.0]","[0.875, 0.0, 0.125, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333335, 0.13333333333333333, 0.07072957701288747, 0.002281599258480241, 0.05028564992075664, 0.00042007691533366956, 0.010735764765601787]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,600,replay_only,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[466662.0, 0.0, 66666.0, 0.0]","[0.875, 0.0, 0.125, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333335, 0.13333333333333333, 0.07072957701288747, 0.002281599258480241, 0.05028564992075664, 0.00042007691533366956, 0.010735764765601787]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,1800,greedy,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33333.0, 0.0, 499995.0, 0.0]","[0.0625, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0625, 0.9375, 0.06666666666666667, 1.0, 0.004563198516960482, 0.06844797775440724, 0.0010752151171136404, 0.0042086810572745615, 0.003558927237920312]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,1800,isolated_fastest,0.5507373440356862,0.04595070516899628,0.5154167963884865,0.5520038006624605,0.5611198000771049,"[0.0, 5061.404402092657, 0.0, 19412.705402219293]","[0.0, 0.009490228156205292, 0.0, 0.03639918662102738]",1.0,"[0.3671153182178615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010122910033285646, 0.038825799062429216, 0.0001732231801920504, 0.0006643868576305599, 1.0, 1.0, 1.0]","[0.5507373440356862, 0.5507373440356862]","[0.043184473174320726, 0.04670944639485371]"
measured_pack,0.25,reference,1800,kv_only,0.5507373440356862,0.04595070516899628,0.5154167963884865,0.5520038006624605,0.5611198000771049,"[0.0, 5061.404402092657, 0.0, 19412.705402219293]","[0.0, 0.009490228156205292, 0.0, 0.03639918662102738]",1.0,"[0.3671153182178615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010122910033285646, 0.038825799062429216, 0.0001732231801920504, 0.0006643868576305599, 1.0, 1.0, 1.0]","[0.5507373440356862, 0.5507373440356862]","[0.043184473174320726, 0.04670944639485371]"
measured_pack,0.25,reference,1800,queue_haul,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33332.9999999999, 0.0, 499995.00000000006, 0.0]","[0.0624999999999998, 0.0, 0.9375000000000001, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0714285714285712, 1.0, 0.06666666666666646, 1.0000000000000002, 0.0050521126437776615, 0.06795906362759006, 0.0011902037875858764, 0.004178591899111735, 0.0035588616597360978]","[11.93523408999174, 11.93523408999174]","[0.9999999999999999, 1.0]"
measured_pack,0.25,reference,1800,replay_only,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[466662.0, 0.0, 66666.0, 0.0]","[0.875, 0.0, 0.125, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333333333333335, 0.13333333333333333, 0.07072957701288747, 0.002281599258480241, 0.01666285302620232, 0.0001399092600236858, 0.003558009143341313]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,3600,greedy,11.93523408999174,1.0,11.867084771491736,11.93523408999174,12.012983312491738,"[33333.0, 0.0, 499995.0, 0.0]","[0.0625, 0.0, 0.9375, 0.0]",1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0625, 0.9375, 0.06666666666666667, 1.0, 0.004563198516960482, 0.06844797775440724, 0.0005367665852302105, 0.0021010486978391466, 0.0017766800011202065]","[11.93523408999174, 11.93523408999174]","[1.0, 1.0]"
measured_pack,0.25,reference,3600,isolated_fastest,1.101637481765767,0.09191488861520611,1.0309847750153458,1.1041707693740879,1.1224041880139097,"[0.0, 10124.297699419385, 0.0, 38831.12165755963]","[0.0, 0.018983248018891535, 0.0, 0.07280908119873629]",1.0,"[0.7343386337410226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020248797886817636, 0.07766301994531871, 0.00034649731682759544, 0.0013289691653893146, 1.0, 1.0, 1.0]","[1.101637481765767, 1.101637481765767]","[0.08638161323370067, 0.09343259362116771]"
measured_pack,0.25,reference,3600,kv_only,1.101637481765767,0.09191488861520611,1.0309847750153458,1.1041707693740879,1.1224041880139097,"[0.0, 10124.297699419385, 0.0, 38831.12165755963]","[0.0, 0.018983248018891535, 0.0, 0.07280908119873629]",1.0,"[0.7343386337410226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020248797886817636, 0.07766301994531871, 0.00034649731682759544, 0.0013289691653893146, 1.0, 1.0, 1.0]","[1.101637481765767, 1.101637481765767]","[0.08638161323370067, 0.09343259362116771]"
