pack_id,sweep,level,bandwidth_cap_gbps,prefill_available_tps,target_met,planned_shed_w,power_shortfall_w,failure,replay_count,kv_transfer_count,not_moved_count
3,prefill,40,8.733313595885829,4777.590043245341,True,23.744519043941295,0.0,,6,2,0
3,prefill,41,8.733313595885829,4895.5699420433675,True,23.744519043941295,0.0,,6,2,0
3,prefill,42,8.733313595885829,5013.549840841394,True,23.744519043941295,0.0,,7,1,0
3,prefill,43,8.733313595885829,5131.529739639421,True,23.744519043941295,0.0,,7,1,0
3,prefill,44,8.733313595885829,5249.509638437447,True,23.744519043941295,0.0,,7,1,0
3,prefill,45,8.733313595885829,5367.489537235474,True,23.744519043941295,0.0,,7,1,0
3,prefill,46,8.733313595885829,5485.469436033501,True,23.744519043941295,0.0,,7,1,0
3,prefill,47,8.733313595885829,5603.449334831527,True,23.744519043941295,0.0,,7,1,0
3,prefill,48,8.733313595885829,5721.429233629554,True,23.744519043941295,0.0,,8,0,0
3,prefill,49,8.733313595885829,5839.4091324275805,True,23.744519043941295,0.0,,8,0,0
4,bandwidth,0,0.1,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,1,0.27619007338542506,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,2,0.45238014677085014,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,3,0.6285702201562753,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,4,0.8047602935417003,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,5,0.9809503669271255,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,6,1.1571404403125505,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,7,1.3333305136979756,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,8,1.5095205870834005,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,9,1.6857106604688257,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,10,1.8619007338542508,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,11,2.038090807239676,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,12,2.214280880625101,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,13,2.390470954010526,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,14,2.566661027395951,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,15,2.7428511007813765,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,16,2.9190411741668014,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,17,3.0952312475522263,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,18,3.2714213209376513,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,19,3.4476113943230766,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,20,3.6238014677085015,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,21,3.7999915410939265,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,22,3.976181614479352,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,23,4.152371687864777,5839.4091324275805,True,18.42950265886094,0.0,,8,0,0
4,bandwidth,24,4.328561761250202,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,25,4.504751834635627,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,26,4.680941908021052,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,27,4.857131981406477,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,28,5.033322054791903,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,29,5.209512128177328,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,30,5.3857022015627525,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,31,5.561892274948177,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,32,5.738082348333602,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,33,5.914272421719028,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,34,6.090462495104452,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,35,6.266652568489878,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,36,6.442842641875303,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,37,6.619032715260728,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,38,6.795222788646154,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,39,6.971412862031578,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,40,7.147602935417003,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,41,7.323793008802428,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,42,7.499983082187853,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,43,7.676173155573278,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,44,7.852363228958704,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,45,8.028553302344129,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,46,8.204743375729555,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,47,8.380933449114979,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,48,8.557123522500405,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,bandwidth,49,8.733313595885829,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
4,prefill,0,8.733313595885829,58.394091324275855,False,0.0,18.42950265886094,target_unmet,0,0,8
4,prefill,1,8.733313595885829,176.37399012230247,False,6.313195008612709,12.116307650248231,target_unmet,3,3,2
4,prefill,2,8.733313595885829,294.3538889203291,False,10.665439045208728,7.764063613652212,target_unmet,4,3,1
4,prefill,3,8.733313595885829,412.3337877183557,False,10.665439045208728,7.764063613652212,target_unmet,3,4,1
4,prefill,4,8.733313595885829,530.3136865163824,True,18.42950265886094,0.0,,4,4,0
4,prefill,5,8.733313595885829,648.293585314409,True,18.42950265886094,0.0,,4,4,0
4,prefill,6,8.733313595885829,766.2734841124357,True,18.42950265886094,0.0,,4,4,0
4,prefill,7,8.733313595885829,884.2533829104623,True,18.42950265886094,0.0,,4,4,0
4,prefill,8,8.733313595885829,1002.2332817084889,True,18.42950265886094,0.0,,4,4,0
4,prefill,9,8.733313595885829,1120.2131805065155,True,18.42950265886094,0.0,,4,4,0
4,prefill,10,8.733313595885829,1238.1930793045422,True,18.42950265886094,0.0,,4,4,0
4,prefill,11,8.733313595885829,1356.1729781025688,True,18.42950265886094,0.0,,5,3,0
4,prefill,12,8.733313595885829,1474.1528769005954,True,18.42950265886094,0.0,,5,3,0
4,prefill,13,8.733313595885829,1592.132775698622,True,18.42950265886094,0.0,,5,3,0
4,prefill,14,8.733313595885829,1710.1126744966487,True,18.42950265886094,0.0,,5,3,0
4,prefill,15,8.733313595885829,1828.0925732946753,True,18.42950265886094,0.0,,5,3,0
4,prefill,16,8.733313595885829,1946.072472092702,True,18.42950265886094,0.0,,5,3,0
4,prefill,17,8.733313595885829,2064.0523708907285,True,18.42950265886094,0.0,,5,3,0
4,prefill,18,8.733313595885829,2182.032269688755,True,18.42950265886094,0.0,,5,3,0
4,prefill,19,8.733313595885829,2300.012168486782,True,18.42950265886094,0.0,,5,3,0
4,prefill,20,8.733313595885829,2417.9920672848084,True,18.42950265886094,0.0,,5,3,0
4,prefill,21,8.733313595885829,2535.971966082835,True,18.42950265886094,0.0,,5,3,0
4,prefill,22,8.733313595885829,2653.9518648808616,True,18.42950265886094,0.0,,5,3,0
4,prefill,23,8.733313595885829,2771.9317636788883,True,18.42950265886094,0.0,,5,3,0
4,prefill,24,8.733313595885829,2889.911662476915,True,18.42950265886094,0.0,,5,3,0
4,prefill,25,8.733313595885829,3007.8915612749415,True,18.42950265886094,0.0,,5,3,0
4,prefill,26,8.733313595885829,3125.871460072968,True,18.42950265886094,0.0,,5,3,0
4,prefill,27,8.733313595885829,3243.8513588709948,True,18.42950265886094,0.0,,5,3,0
4,prefill,28,8.733313595885829,3361.8312576690214,True,18.42950265886094,0.0,,5,3,0
4,prefill,29,8.733313595885829,3479.811156467048,True,18.42950265886094,0.0,,5,3,0
4,prefill,30,8.733313595885829,3597.7910552650746,True,18.42950265886094,0.0,,5,3,0
4,prefill,31,8.733313595885829,3715.7709540631013,True,18.42950265886094,0.0,,5,3,0
4,prefill,32,8.733313595885829,3833.750852861128,True,18.42950265886094,0.0,,5,3,0
4,prefill,33,8.733313595885829,3951.7307516591545,True,18.42950265886094,0.0,,6,2,0
4,prefill,34,8.733313595885829,4069.710650457181,True,18.42950265886094,0.0,,6,2,0
4,prefill,35,8.733313595885829,4187.690549255208,True,18.42950265886094,0.0,,7,1,0
4,prefill,36,8.733313595885829,4305.670448053234,True,18.42950265886094,0.0,,7,1,0
4,prefill,37,8.733313595885829,4423.650346851261,True,18.42950265886094,0.0,,7,1,0
4,prefill,38,8.733313595885829,4541.630245649288,True,18.42950265886094,0.0,,7,1,0
4,prefill,39,8.733313595885829,4659.610144447314,True,18.42950265886094,0.0,,7,1,0
4,prefill,40,8.733313595885829,4777.590043245341,True,18.42950265886094,0.0,,7,1,0
4,prefill,41,8.733313595885829,4895.5699420433675,True,18.42950265886094,0.0,,7,1,0
4,prefill,42,8.733313595885829,5013.549840841394,True,18.42950265886094,0.0,,7,1,0
4,prefill,43,8.733313595885829,5131.529739639421,True,18.42950265886094,0.0,,7,1,0
4,prefill,44,8.733313595885829,5249.509638437447,True,18.42950265886094,0.0,,7,1,0
4,prefill,45,8.733313595885829,5367.489537235474,True,18.42950265886094,0.0,,7,1,0
4,prefill,46,8.733313595885829,5485.469436033501,True,18.42950265886094,0.0,,7,1,0
4,prefill,47,8.733313595885829,5603.449334831527,True,18.42950265886094,0.0,,7,1,0
4,prefill,48,8.733313595885829,5721.429233629554,True,18.42950265886094,0.0,,7,1,0
4,prefill,49,8.733313595885829,5839.4091324275805,True,18.42950265886094,0.0,,7,1,0
5,bandwidth,0,0.1,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,1,0.27619007338542506,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,2,0.45238014677085014,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,3,0.6285702201562753,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,4,0.8047602935417003,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,5,0.9809503669271255,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,6,1.1571404403125505,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,7,1.3333305136979756,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,8,1.5095205870834005,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,9,1.6857106604688257,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,10,1.8619007338542508,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,11,2.038090807239676,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,12,2.214280880625101,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,13,2.390470954010526,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,14,2.566661027395951,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,15,2.7428511007813765,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,16,2.9190411741668014,5839.4091324275805,True,55.63343678995966,0.0,,8,0,0
5,bandwidth,17,3.0952312475522263,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,18,3.2714213209376513,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,19,3.4476113943230766,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,20,3.6238014677085015,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,21,3.7999915410939265,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,22,3.976181614479352,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,23,4.152371687864777,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,24,4.328561761250202,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,25,4.504751834635627,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,26,4.680941908021052,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,27,4.857131981406477,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,28,5.033322054791903,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,29,5.209512128177328,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,30,5.3857022015627525,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,31,5.561892274948177,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,32,5.738082348333602,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,33,5.914272421719028,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,34,6.090462495104452,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,35,6.266652568489878,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,36,6.442842641875303,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,37,6.619032715260728,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,38,6.795222788646154,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,39,6.971412862031578,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,40,7.147602935417003,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,41,7.323793008802428,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,42,7.499983082187853,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,43,7.676173155573278,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,44,7.852363228958704,5839.4091324275805,True,55.63343678995966,0.0,,7,1,0
5,bandwidth,45,8.028553302344129,5839.4091324275805,True,55.63343678995966,0.0,,6,2,0
5,bandwidth,46,8.204743375729555,5839.4091324275805,True,55.63343678995966,0.0,,6,2,0
5,bandwidth,47,8.380933449114979,5839.4091324275805,True,55.63343678995966,0.0,,6,2,0
5,bandwidth,48,8.557123522500405,5839.4091324275805,True,55.63343678995966,0.0,,6,2,0
5,bandwidth,49,8.733313595885829,5839.4091324275805,True,55.63343678995966,0.0,,6,2,0
5,prefill,0,8.733313595885829,58.394091324275855,False,0.0,55.63343678995966,target_unmet,0,0,8
5,prefill,1,8.733313595885829,176.37399012230247,False,1.1605220669497385,54.47291472300992,target_unmet,1,2,5
5,prefill,2,8.733313595885829,294.3538889203291,False,3.6584932757374418,51.97494351422222,target_unmet,2,2,4
5,prefill,3,8.733313595885829,412.3337877183557,False,4.463132621391139,51.17030416856852,target_unmet,2,3,3
5,prefill,4,8.733313595885829,530.3136865163824,False,6.579723075290218,49.05371371466944,target_unmet,2,3,3
5,prefill,5,8.733313595885829,648.293585314409,False,9.806355203524646,45.827081586435014,target_unmet,3,3,2
5,prefill,6,8.733313595885829,766.2734841124357,False,9.806355203524646,45.827081586435014,target_unmet,3,3,2
5,prefill,7,8.733313595885829,884.2533829104623,False,9.806355203524646,45.827081586435014,target_unmet,3,3,2
5,prefill,8,8.733313595885829,1002.2332817084889,False,9.806355203524646,45.827081586435014,target_unmet,3,3,2
5,prefill,9,8.733313595885829,1120.2131805065155,False,9.806355203524646,45.827081586435014,target_unmet,3,3,2
5,prefill,10,8.733313595885829,1238.1930793045422,False,9.806355203524646,45.827081586435014,target_unmet,3,3,2
5,prefill,11,8.733313595885829,1356.1729781025688,False,9.806355203524646,45.827081586435014,target_unmet,3,3,2
5,prefill,12,8.733313595885829,1474.1528769005954,False,17.61309214344311,38.02034464651655,target_unmet,3,4,1
5,prefill,13,8.733313595885829,1592.132775698622,False,17.61309214344311,38.02034464651655,target_unmet,3,4,1
5,prefill,14,8.733313595885829,1710.1126744966487,False,17.61309214344311,38.02034464651655,target_unmet,3,4,1
5,prefill,15,8.733313595885829,1828.0925732946753,False,17.61309214344311,38.02034464651655,target_unmet,3,4,1
5,prefill,16,8.733313595885829,1946.072472092702,False,51.97908970073054,3.6543470892291197,target_unmet,5,2,1
5,prefill,17,8.733313595885829,2064.0523708907285,True,55.63343678995966,0.0,,5,3,0
5,prefill,18,8.733313595885829,2182.032269688755,True,55.63343678995966,0.0,,5,3,0
5,prefill,19,8.733313595885829,2300.012168486782,True,55.63343678995966,0.0,,5,3,0
5,prefill,20,8.733313595885829,2417.9920672848084,True,55.63343678995966,0.0,,5,3,0
5,prefill,21,8.733313595885829,2535.971966082835,True,55.63343678995966,0.0,,5,3,0
5,prefill,22,8.733313595885829,2653.9518648808616,True,55.63343678995966,0.0,,5,3,0
5,prefill,23,8.733313595885829,2771.9317636788883,True,55.63343678995966,0.0,,5,3,0
5,prefill,24,8.733313595885829,2889.911662476915,True,55.63343678995966,0.0,,5,3,0
5,prefill,25,8.733313595885829,3007.8915612749415,True,55.63343678995966,0.0,,5,3,0
5,prefill,26,8.733313595885829,3125.871460072968,True,55.63343678995966,0.0,,5,3,0
5,prefill,27,8.733313595885829,3243.8513588709948,True,55.63343678995966,0.0,,5,3,0
5,prefill,28,8.733313595885829,3361.8312576690214,True,55.63343678995966,0.0,,5,3,0
5,prefill,29,8.733313595885829,3479.811156467048,True,55.63343678995966,0.0,,5,3,0
5,prefill,30,8.733313595885829,3597.7910552650746,True,55.63343678995966,0.0,,5,3,0
5,prefill,31,8.733313595885829,3715.7709540631013,True,55.63343678995966,0.0,,5,3,0
5,prefill,32,8.733313595885829,3833.750852861128,True,55.63343678995966,0.0,,5,3,0
5,prefill,33,8.733313595885829,3951.7307516591545,True,55.63343678995966,0.0,,5,3,0
5,prefill,34,8.733313595885829,4069.710650457181,True,55.63343678995966,0.0,,4,4,0
5,prefill,35,8.733313595885829,4187.690549255208,True,55.63343678995966,0.0,,5,3,0
5,prefill,36,8.733313595885829,4305.670448053234,True,55.63343678995966,0.0,,5,3,0
5,prefill,37,8.733313595885829,4423.650346851261,True,55.63343678995966,0.0,,5,3,0
5,prefill,38,8.733313595885829,4541.630245649288,True,55.63343678995966,0.0,,5,3,0
5,prefill,39,8.733313595885829,4659.610144447314,True,55.63343678995966,0.0,,5,3,0
5,prefill,40,8.733313595885829,4777.590043245341,True,55.63343678995966,0.0,,5,3,0
5,prefill,41,8.733313595885829,4895.5699420433675,True,55.63343678995966,0.0,,5,3,0
5,prefill,42,8.733313595885829,5013.549840841394,True,55.63343678995966,0.0,,5,3,0
5,prefill,43,8.733313595885829,5131.529739639421,True,55.63343678995966,0.0,,5,3,0
5,prefill,44,8.733313595885829,5249.509638437447,True,55.63343678995966,0.0,,5,3,0
5,prefill,45,8.733313595885829,5367.489537235474,True,55.63343678995966,0.0,,6,2,0
5,prefill,46,8.733313595885829,5485.469436033501,True,55.63343678995966,0.0,,6,2,0
5,prefill,47,8.733313595885829,5603.449334831527,True,55.63343678995966,0.0,,6,2,0
5,prefill,48,8.733313595885829,5721.429233629554,True,55.63343678995966,0.0,,6,2,0
5,prefill,49,8.733313595885829,5839.4091324275805,True,55.63343678995966,0.0,,6,2,0
6,bandwidth,0,0.1,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,1,0.27619007338542506,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,2,0.45238014677085014,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,3,0.6285702201562753,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,4,0.8047602935417003,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,5,0.9809503669271255,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,6,1.1571404403125505,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,7,1.3333305136979756,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,8,1.5095205870834005,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,9,1.6857106604688257,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,10,1.8619007338542508,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,11,2.038090807239676,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,12,2.214280880625101,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,13,2.390470954010526,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
6,bandwidth,14,2.566661027395951,5839.4091324275805,True,20.040109282687595,0.0,,8,0,0
